sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,20.59542,-14.88550,32.85496,0.03027,-0.35742,1.01978
MPU1,6.13740,-13.86260,20.61069,-0.29102,-0.66284,0.68823
MPU2,28.48855,-50.82443,38.59542,-0.06445,-0.33984,0.93408
MPU1,27.29771,-48.59542,9.58779,-0.28003,-0.59912,0.73218
MPU2,15.69466,-19.81679,41.58779,0.10718,-0.24585,1.00000
MPU1,-10.79389,-17.78626,28.29008,-0.24512,-0.50586,0.66479
MPU2,4.59542,-20.68702,40.74809,-0.05371,-0.21704,0.82227
MPU1,7.74046,-34.36641,6.35115,-0.19995,-0.53979,0.80811
MPU2,-5.58779,-4.83969,29.14504,0.09106,-0.09448,0.89087
MPU1,-18.64122,-0.10687,7.46565,-0.08716,-0.35889,0.71631
MPU2,-8.76336,-30.64122,16.00000,-0.01416,-0.04272,0.82446
MPU1,-5.29771,-37.80153,-15.11450,-0.16504,-0.36475,0.88745
MPU2,-11.34351,-0.74809,-4.77863,0.15845,0.03540,0.98071
MPU1,-5.14504,18.21374,-14.83969,-0.09595,-0.33447,0.93457
MPU2,-13.16031,-0.36641,-24.33588,0.06128,0.07861,0.94263
MPU1,8.59542,4.22901,-28.73282,-0.25244,-0.33521,0.99854
MPU2,4.30534,-3.48092,-35.16031,0.08911,0.12476,0.98755
MPU1,4.15267,25.92366,-28.42748,-0.19141,-0.19775,0.90723
MPU2,-2.16794,7.60305,-37.67939,0.14111,0.20947,0.91846
MPU1,7.41985,13.55725,-26.91603,-0.17578,-0.18750,1.02271
MPU2,10.03053,9.45038,-45.41985,0.12476,0.23584,0.90234
MPU1,20.85496,36.42748,-18.00000,-0.23218,-0.05981,0.96851
MPU2,15.70992,30.76336,-32.36641,0.18262,0.41821,1.01855
MPU1,17.69466,22.27481,-14.77863,-0.31372,0.04346,1.12329
MPU2,11.08397,6.83969,-4.74809,0.15283,0.49902,1.01587
MPU1,13.38931,9.31298,27.12977,-0.39795,0.08496,1.15210
MPU2,12.79389,18.62595,23.93893,0.16309,0.50610,1.07446
MPU1,7.40458,-3.87786,28.77863,-0.27173,0.03125,1.11035
MPU2,7.06870,-10.01527,41.92366,0.05615,0.40088,0.99487
MPU1,1.40458,-37.12977,46.67176,-0.46216,-0.08398,1.04468
MPU2,7.08397,0.53435,60.48855,0.08911,0.33716,1.00928
MPU1,-9.86260,-27.95420,48.19847,-0.23291,-0.12524,1.02515
MPU2,2.09160,-2.50382,56.45802,0.11084,0.27905,0.98145
MPU1,-6.21374,-23.80153,50.12214,-0.21802,-0.15601,0.98804
MPU2,-3.09924,10.47328,48.56488,0.07080,0.27368,0.97485
MPU1,-19.77099,-13.81679,33.61832,-0.16650,-0.14136,0.91602
MPU2,-8.03053,-14.29008,22.64122,0.02734,0.22046,0.90747
MPU1,8.35114,-30.36641,17.32825,-0.19263,-0.28027,0.98486
MPU2,-6.00000,22.10687,2.94656,0.20630,0.10986,1.02295
MPU1,-4.35115,57.54198,15.14504,0.00610,-0.29639,0.83179
MPU2,-7.26718,13.28244,-20.10687,0.00854,-0.00122,0.85303
MPU1,30.64122,-35.46565,-8.71756,-0.37622,-0.48755,0.98584
MPU2,-9.96947,-20.96183,-37.22137,0.00391,-0.03174,1.00513
MPU1,-1.16031,77.54198,-23.31298,0.05469,-0.34375,0.64722
MPU2,-16.45802,55.93893,-66.61069,-0.01367,-0.07373,0.92236
MPU1,0.04580,67.84733,-34.16794,-0.49927,-0.58325,0.94263
MPU2,-6.54962,12.56489,-66.65649,-0.08228,-0.22314,0.91968
MPU1,16.16794,50.64122,-36.93130,-0.20288,-0.56372,0.67139
MPU2,-23.80153,55.60305,-75.40458,0.00049,-0.31982,1.02344
MPU1,-11.26718,37.92366,-40.10687,-0.28394,-0.55615,0.52100
MPU2,-29.52672,23.87786,-59.54198,-0.06934,-0.34351,0.80469
MPU1,-6.00000,18.94657,-54.01527,-0.26733,-0.60474,0.65259
MPU2,-29.89313,-3.43511,-52.70229,0.05786,-0.35986,0.92407
