sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,-3.28244,-3.67939,0.41221,-0.07373,0.01562,0.96265
MPU1,-2.24427,-4.18321,-0.53435,-0.05566,-0.23877,0.95752
MPU2,-4.87023,-4.32061,-1.32824,-0.07324,-0.01172,0.97876
MPU1,-2.68702,-2.30534,-3.29771,-0.05908,-0.27173,0.95850
MPU2,-4.50382,-3.12977,-2.90076,-0.09082,-0.02148,0.97510
MPU1,0.03053,-1.83206,-2.10687,-0.12939,-0.29614,0.97021
MPU2,0.42748,-1.93893,-0.76336,-0.11279,-0.06738,0.94409
MPU1,6.38168,-0.06107,0.19847,-0.12085,-0.30688,0.92236
MPU2,0.91603,0.90076,0.27481,-0.11060,-0.06104,0.94922
MPU1,1.77099,2.13740,2.87023,-0.11914,-0.27979,0.88452
MPU2,-4.65649,4.42748,3.83206,-0.09448,-0.05469,0.94897
MPU1,-2.19847,1.72519,8.41221,-0.11694,-0.26514,0.94507
MPU2,-6.85496,0.00000,4.91603,-0.05298,-0.01538,0.98389
MPU1,-3.57252,-1.70992,3.08397,0.01562,-0.28052,0.98657
MPU2,-3.40458,-1.34351,-1.45038,-0.02344,0.01245,1.00684
MPU1,1.45038,0.71756,-3.78626,0.00781,-0.26343,1.01074
MPU2,-1.26718,-3.70992,-4.76336,-0.05762,0.02319,0.97852
MPU1,-0.25954,-2.56489,-5.96947,-0.08179,-0.22656,0.94946
MPU2,-2.18321,-5.03817,-2.09160,-0.12964,-0.02466,0.96582
MPU1,3.25191,-1.35878,1.70992,-0.18579,-0.29199,0.97559
MPU2,0.38168,-2.09160,6.50382,-0.14429,-0.07642,0.95581
MPU1,3.87786,-4.41221,8.19847,-0.15552,-0.29004,0.91992
MPU2,-0.10687,-1.69466,7.63359,-0.11572,-0.07178,0.93677
MPU1,2.12214,-2.29008,8.47328,-0.09497,-0.31421,0.89990
MPU2,-0.58015,1.00763,5.98473,-0.08936,-0.09082,0.95190
MPU1,3.74046,1.77099,5.74046,-0.04810,-0.32178,0.92456
MPU2,-1.55725,5.38931,-2.12214,-0.03149,-0.02417,0.97070
MPU1,-0.61069,7.46565,-4.96183,0.03223,-0.27417,0.94116
