sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU1,-42.19847,-19.93893,25.25191,-0.22510,-0.58008,0.79956
MPU2,5.64885,-3.43511,2.87023,0.12744,-0.12939,0.93066
MPU1,33.19084,-34.30534,27.14504,-0.31836,-0.66919,0.89844
MPU2,-2.38168,-2.91603,2.59542,0.09253,-0.06250,1.01758
MPU1,-8.59542,3.49618,15.58779,-0.28101,-0.52319,0.69556
MPU2,3.95420,-2.10687,3.57252,0.13013,-0.12598,0.91553
MPU1,-4.61069,-7.45038,1.05344,-0.24536,-0.49463,0.73340
MPU2,-2.54962,-3.86260,1.12977,0.08496,-0.09351,0.96509
MPU1,11.78626,2.42748,-23.20611,-0.25928,-0.60913,0.81421
MPU2,-2.39695,-5.32824,0.45802,0.12524,-0.11890,0.99121
MPU1,48.87023,75.55725,-27.45038,-0.28198,-0.49927,0.67090
MPU2,-3.22137,2.13740,-2.87023,0.12695,-0.08569,0.98560
MPU1,45.43512,7.28244,-29.49618,-0.46973,-0.60107,0.79199
MPU2,-8.68702,3.29771,-0.47328,0.13257,-0.10181,0.99609
MPU1,37.80153,36.70229,-22.67175,-0.40820,-0.52295,0.76294
MPU2,-1.16031,-4.33588,-2.09160,0.10547,-0.09839,0.96997
MPU1,-4.77863,17.41985,-39.78626,-0.17456,-0.49976,0.74341
MPU2,-4.54962,4.61069,-0.42748,0.15649,-0.11011,0.94360
MPU1,27.69466,8.47328,-3.46565,-0.32471,-0.60352,0.82104
MPU2,-2.12214,-6.73282,-1.78626,0.10938,-0.09961,0.98438
MPU1,10.51908,8.83969,-12.70229,-0.37549,-0.48535,0.72656
MPU2,1.41985,1.96947,0.18321,0.14990,-0.14136,0.96387
MPU1,5.35878,-15.81679,6.99237,-0.39844,-0.48804,0.76685
MPU2,1.03817,-3.49618,-0.36641,0.11597,-0.11743,0.96851
MPU1,11.03817,7.11450,8.44275,-0.46313,-0.54028,0.79248
MPU2,-1.08397,-6.38168,0.16794,0.08960,-0.09839,0.97461
MPU1,-5.96947,-9.31298,-6.41221,-0.25342,-0.42090,0.71313
MPU2,-1.92366,0.83969,0.96183,0.14819,-0.11987,0.91577
MPU1,1.29771,1.66412,0.71756,-0.41455,-0.46851,0.72876
MPU2,-3.06870,-1.25191,2.21374,0.10107,-0.11279,0.99414
MPU1,-5.02290,-21.19084,17.38931,-0.39087,-0.52368,0.79028
MPU2,10.24428,-1.84733,7.80153,0.16455,-0.12524,0.94287
MPU1,-30.68702,-82.39695,72.61069,-0.45361,-0.51318,0.83081
MPU2,-1.38931,-7.81679,3.45038,0.10913,-0.06860,0.96899
MPU1,-38.79389,-40.96183,60.12214,-0.22852,-0.52734,0.78101
MPU2,1.67939,-0.36641,5.51145,0.12183,-0.11865,0.93481
MPU1,-22.00000,-19.78626,22.56489,-0.11914,-0.45728,0.74121
MPU2,-1.64885,-5.29771,2.21374,0.09131,-0.09180,0.94922
MPU1,-17.74046,-26.87023,13.05344,-0.39502,-0.63110,0.86499
MPU2,-0.93130,3.86260,2.45802,0.12085,-0.08716,1.02759
MPU1,-27.38931,-2.07634,-0.09160,-0.23950,-0.50024,0.70532
MPU2,-0.83969,-1.72519,1.11450,0.12207,-0.09912,0.92432
MPU1,10.35114,-13.32824,9.00763,-0.31470,-0.60229,0.76709
MPU2,-3.80153,0.51908,2.25954,0.13013,-0.08691,1.03223
MPU1,14.68702,1.25191,-16.51908,-0.26001,-0.60571,0.82764
