sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU1,147.98473,-91.09924,-39.86259,-0.81592,-0.74146,0.77881
MPU2,151.26718,-63.43512,9.40458,-0.33154,-0.18579,0.96729
MPU1,137.23665,-78.06107,-11.81679,-0.56152,-0.50879,0.55225
MPU2,139.12978,-35.06870,29.40458,-0.24512,-0.06641,0.67432
MPU1,133.32825,-44.18320,23.96947,-0.40942,-0.26001,0.34521
MPU2,118.38168,-27.61832,42.83969,-0.17407,0.11133,0.72363
MPU1,96.42748,-77.38931,0.04580,-0.28271,-0.19189,0.56030
MPU2,112.94656,-26.48855,53.54198,0.09961,0.08423,0.59937
MPU1,110.27481,-18.94657,84.45802,-0.10132,-0.16602,0.48462
MPU2,98.96183,48.94656,70.77863,0.08203,0.18506,0.53003
MPU1,75.52672,-12.03053,91.86259,-0.08618,0.00635,0.42310
MPU2,64.48855,54.61069,93.29771,0.08423,0.21069,0.47290
MPU1,52.80916,7.11450,129.48091,0.03711,-0.03174,0.39502
MPU2,23.78626,85.48092,101.61832,0.15625,0.24756,0.42603
MPU1,11.05344,29.14504,137.43512,0.14551,0.01636,0.22876
MPU2,-49.81680,107.58778,95.69466,0.21655,0.25586,0.21167
MPU1,-91.35878,77.38931,133.75572,0.26123,0.25366,-0.08545
MPU2,-108.10687,113.25191,87.78626,0.34058,0.12061,0.38379
MPU1,-113.80153,57.83206,108.35114,0.20825,-0.38550,0.45337
MPU2,-115.86259,87.03817,73.05344,0.27637,-0.02100,0.39429
MPU1,-107.05344,69.25191,71.22137,0.30273,-0.31030,0.33667
MPU2,-117.45038,74.58015,29.45038,0.20459,-0.07495,0.71704
MPU1,-100.64122,48.13741,22.70229,0.05933,-0.79663,0.76611
MPU2,-82.85497,42.13741,0.88550,0.05127,-0.25439,0.83594
MPU1,-50.94656,79.37405,5.95420,0.02832,-0.65112,0.68457
MPU2,-70.13741,34.35115,-49.80153,-0.09692,-0.22778,1.08496
MPU1,-15.95420,69.35878,-70.16794,0.01367,-1.09302,1.18164
MPU2,-36.25954,102.19847,-90.97710,0.19678,-0.34644,1.24951
MPU1,-6.53435,152.41222,-64.16794,0.00586,-0.80859,0.79639
MPU2,-48.65649,117.57252,-124.68702,-0.04810,-0.33838,1.37305
MPU1,-10.93130,139.93893,-83.35878,-0.32886,-0.97314,1.07446
MPU2,-54.50382,22.38168,-143.55725,-0.20215,-0.29150,1.38599
MPU1,-42.94656,67.09924,-131.70993,-0.44482,-0.93213,1.15649
MPU2,-50.18320,-10.03053,-137.84734,-0.09790,-0.44531,1.74194
MPU1,4.90076,16.58015,-138.22900,-0.58496,-1.44482,1.73315
MPU2,20.65649,-69.35878,-138.65649,-0.31323,-0.57764,1.77856
MPU1,49.16031,7.17557,-112.00000,-0.75610,-1.31396,1.43872
MPU2,75.96947,-15.46565,-102.06107,-0.33936,-0.65234,1.68579
MPU1,114.56489,11.63359,-90.39695,-0.83960,-1.31494,1.34155
MPU2,121.60305,-45.05344,-79.51145,-0.44287,-0.47339,1.43774
